'- 송전단 기준 전력수요 예측값을 매 5분 단위로 제공합니다.

시간,수요예측MW
2025-02-01 18:30:00,59664.503906
2025-02-01 18:35:00,59701.871094
2025-02-01 18:40:00,59862.09375
2025-02-01 18:45:00,59870.164062
2025-02-01 18:50:00,59665.929688
2025-02-01 18:55:00,59471.253906
2025-02-01 19:00:00,59432.851562
2025-02-01 19:05:00,59218.941406
2025-02-01 19:10:00,59363.46875
2025-02-01 19:15:00,59395.292969
2025-02-01 19:20:00,59234.832031
2025-02-01 19:25:00,59192.199219
2025-02-01 19:30:00,59121.984375
2025-02-01 19:35:00,59254.550781
2025-02-01 19:40:00,59082.496094
2025-02-01 19:45:00,58910.789062
2025-02-01 19:50:00,58703.164062
2025-02-01 19:55:00,58656.65625
2025-02-01 20:00:00,58650.324219
2025-02-01 20:05:00,58610.242188
2025-02-01 20:10:00,58584.878906
2025-02-01 20:15:00,58498.277344
2025-02-01 20:20:00,58494.3125
2025-02-01 20:25:00,58350.394531
2025-02-01 20:30:00,58377.492188
2025-02-01 20:35:00,58250.328125
2025-02-01 20:40:00,58187.691406
2025-02-01 20:45:00,58043.105469
2025-02-01 20:50:00,57921.214844
2025-02-01 20:55:00,57684.578125
2025-02-01 21:00:00,57719.253906
2025-02-01 21:05:00,57486.289062
2025-02-01 21:10:00,57312.640625
2025-02-01 21:15:00,57319.730469
2025-02-01 21:20:00,57282.820312
2025-02-01 21:25:00,57165.570312
2025-02-01 21:30:00,57044.257812
2025-02-01 21:35:00,57163.394531
2025-02-01 21:40:00,57187.992188
2025-02-01 21:45:00,57227.28125
2025-02-01 21:50:00,57232.980469
2025-02-01 21:55:00,57200.261719
2025-02-01 22:00:00,57139.746094
2025-02-01 22:05:00,57483.917969
2025-02-01 22:10:00,58072.277344
2025-02-01 22:15:00,58374.027344
2025-02-01 22:20:00,58474.410156
2025-02-01 22:25:00,58389.027344
2025-02-01 22:30:00,58479.25
2025-02-01 22:35:00,58622.800781
2025-02-01 22:40:00,58507.972656
2025-02-01 22:45:00,58290.707031
2025-02-01 22:50:00,58274.277344
2025-02-01 22:55:00,58258.617188
2025-02-01 23:00:00,58068.992188
2025-02-01 23:05:00,58702.617188
2025-02-01 23:10:00,58908.882812
2025-02-01 23:15:00,58901.3125
2025-02-01 23:20:00,58874.4375
2025-02-01 23:25:00,58855.128906
2025-02-01 23:30:00,58535.792969
2025-02-01 23:35:00,58202.671875
2025-02-01 23:40:00,58025.625
2025-02-01 23:45:00,57616.355469
2025-02-01 23:50:00,57301.589844
2025-02-01 23:55:00,57136.425781
2025-02-02,56811.738281
2025-02-02 00:05:00,56538.171875
2025-02-02 00:10:00,56123.535156
2025-02-02 00:15:00,56050.820312
2025-02-02 00:20:00,55846.609375
2025-02-02 00:25:00,55371.796875
2025-02-02 00:30:00,55032.089844
2025-02-02 00:35:00,54844.789062
2025-02-02 00:40:00,54822.195312
2025-02-02 00:45:00,54524.015625
2025-02-02 00:50:00,54384.730469
2025-02-02 00:55:00,54083.941406
2025-02-02 01:00:00,53628.066406
2025-02-02 01:05:00,53630.085938
2025-02-02 01:10:00,53600.003906
2025-02-02 01:15:00,53528.351562
2025-02-02 01:20:00,53279.9375
2025-02-02 01:25:00,53076.171875
2025-02-02 01:30:00,52767.046875
2025-02-02 01:35:00,52617.050781
2025-02-02 01:40:00,52610.484375
2025-02-02 01:45:00,52413.988281
2025-02-02 01:50:00,52641.632812
2025-02-02 01:55:00,52866.261719
2025-02-02 02:00:00,52809.128906
2025-02-02 02:05:00,52620.933594
2025-02-02 02:10:00,52504.382812
2025-02-02 02:15:00,52591.691406
2025-02-02 02:20:00,52624.683594
2025-02-02 02:25:00,52574.160156
2025-02-02 02:30:00,52548.671875
2025-02-02 02:35:00,52529.175781
2025-02-02 02:40:00,52297.085938
2025-02-02 02:45:00,52286.617188
2025-02-02 02:50:00,52250.886719
2025-02-02 02:55:00,52340.785156
2025-02-02 03:00:00,52306.792969
2025-02-02 03:05:00,52241.023438
2025-02-02 03:10:00,52119.046875
2025-02-02 03:15:00,52312.953125
2025-02-02 03:20:00,52382.722656
2025-02-02 03:25:00,52312.414062
2025-02-02 03:30:00,52377.359375
2025-02-02 03:35:00,52428.046875
2025-02-02 03:40:00,52413.09375
2025-02-02 03:45:00,52263.953125
2025-02-02 03:50:00,52197.546875
2025-02-02 03:55:00,52224.324219
2025-02-02 04:00:00,52357.816406
2025-02-02 04:05:00,52585.6875
2025-02-02 04:10:00,52601.738281
2025-02-02 04:15:00,52392.433594
2025-02-02 04:20:00,52152.171875
2025-02-02 04:25:00,52158.527344
2025-02-02 04:30:00,52020.550781
2025-02-02 04:35:00,52054.890625
2025-02-02 04:40:00,52033.65625
2025-02-02 04:45:00,51994.40625
2025-02-02 04:50:00,51918.15625
2025-02-02 04:55:00,52073.78125
2025-02-02 05:00:00,52142.703125
2025-02-02 05:05:00,52149.066406
2025-02-02 05:10:00,52396.960938
2025-02-02 05:15:00,52653.445312
2025-02-02 05:20:00,52457.445312
2025-02-02 05:25:00,52032.003906
2025-02-02 05:30:00,52128.046875
2025-02-02 05:35:00,51848.371094
2025-02-02 05:40:00,51899.71875
2025-02-02 05:45:00,51876.828125
2025-02-02 05:50:00,51698.160156
2025-02-02 05:55:00,51751.507812
2025-02-02 06:00:00,51809.269531
2025-02-02 06:05:00,51885.28125
2025-02-02 06:10:00,52136.523438
2025-02-02 06:15:00,51972.757812
2025-02-02 06:20:00,52151.351562
2025-02-02 06:25:00,52121.660156
2025-02-02 06:30:00,52479.289062
2025-02-02 06:35:00,52552.203125
2025-02-02 06:40:00,52364.417969
2025-02-02 06:45:00,52269.832031
2025-02-02 06:50:00,52321.078125
2025-02-02 06:55:00,52598.457031
2025-02-02 07:00:00,52947.238281
2025-02-02 07:05:00,53067.492188
2025-02-02 07:10:00,53312.761719
2025-02-02 07:15:00,53200.949219
2025-02-02 07:20:00,53258.394531
2025-02-02 07:25:00,53168.074219
2025-02-02 07:30:00,53189.742188
2025-02-02 07:35:00,53452.878906
2025-02-02 07:40:00,53433.71875
2025-02-02 07:45:00,53269.34375
2025-02-02 07:50:00,53304.347656
2025-02-02 07:55:00,53607.417969
2025-02-02 08:00:00,53573.816406
2025-02-02 08:05:00,53629.203125
2025-02-02 08:10:00,53529.835938
2025-02-02 08:15:00,53408.453125
2025-02-02 08:20:00,53515.050781
2025-02-02 08:25:00,53524.257812
2025-02-02 08:30:00,53389.671875
2025-02-02 08:35:00,53197.222656
2025-02-02 08:40:00,53075.03125
2025-02-02 08:45:00,52979.800781
2025-02-02 08:50:00,52912.238281
2025-02-02 08:55:00,52843.746094
2025-02-02 09:00:00,52748.726562
2025-02-02 09:05:00,52860.683594
2025-02-02 09:10:00,52533.84375
2025-02-02 09:15:00,52280.835938
2025-02-02 09:20:00,52078.039062
2025-02-02 09:25:00,51618.058594
2025-02-02 09:30:00,51577.691406
2025-02-02 09:35:00,51363.65625
2025-02-02 09:40:00,51053.253906
2025-02-02 09:45:00,50878.550781
2025-02-02 09:50:00,50820.363281
2025-02-02 09:55:00,50945.984375
2025-02-02 10:00:00,50776.449219
2025-02-02 10:05:00,50704.453125
2025-02-02 10:10:00,50595.183594
2025-02-02 10:15:00,50594.730469
2025-02-02 10:20:00,50516.726562
2025-02-02 10:25:00,50308.179688
2025-02-02 10:30:00,49998.359375
2025-02-02 10:35:00,49563.691406
2025-02-02 10:40:00,49141.785156
2025-02-02 10:45:00,48927.167969
2025-02-02 10:50:00,48659.183594
2025-02-02 10:55:00,48326.613281
2025-02-02 11:00:00,48155.691406
2025-02-02 11:05:00,48165.980469
2025-02-02 11:10:00,48165.742188
2025-02-02 11:15:00,47806.976562
2025-02-02 11:20:00,47544.269531
2025-02-02 11:25:00,47341.101562
2025-02-02 11:30:00,46863.828125
2025-02-02 11:35:00,46861.871094
2025-02-02 11:40:00,46766.777344
2025-02-02 11:45:00,46783.390625
2025-02-02 11:50:00,46212.613281
2025-02-02 11:55:00,45876.929688
2025-02-02 12:00:00,45560.679688
2025-02-02 12:05:00,45210.433594
2025-02-02 12:10:00,44966.097656
2025-02-02 12:15:00,44731.574219
2025-02-02 12:20:00,44536.964844
2025-02-02 12:25:00,44255.566406
2025-02-02 12:30:00,44035.851562
2025-02-02 12:35:00,43855.046875
2025-02-02 12:40:00,43873.421875
2025-02-02 12:45:00,43757.929688
2025-02-02 12:50:00,43871.25
2025-02-02 12:55:00,43820.425781
2025-02-02 13:00:00,43809.792969
2025-02-02 13:05:00,43760.101562
2025-02-02 13:10:00,43883.542969
2025-02-02 13:15:00,43967.652344
2025-02-02 13:20:00,43956.085938
2025-02-02 13:25:00,43930.933594
2025-02-02 13:30:00,44142.285156
2025-02-02 13:35:00,44173.242188
2025-02-02 13:40:00,44075.136719
2025-02-02 13:45:00,43971.480469
2025-02-02 13:50:00,44178.59375
2025-02-02 13:55:00,44410.703125
2025-02-02 14:00:00,44435.300781
2025-02-02 14:05:00,44584.132812
2025-02-02 14:10:00,44731.808594
2025-02-02 14:15:00,44860.183594
2025-02-02 14:20:00,45079.421875
2025-02-02 14:25:00,45126.175781
2025-02-02 14:30:00,45254.652344
2025-02-02 14:35:00,45182.679688
2025-02-02 14:40:00,44965.230469
2025-02-02 14:45:00,45406.683594
2025-02-02 14:50:00,45643.386719
2025-02-02 14:55:00,45532.851562
2025-02-02 15:00:00,45414.414062
2025-02-02 15:05:00,45474.6875
2025-02-02 15:10:00,45475.164062
2025-02-02 15:15:00,45810.398438
2025-02-02 15:20:00,46417.644531
2025-02-02 15:25:00,47281.246094
2025-02-02 15:30:00,47652.335938
2025-02-02 15:35:00,48011.71875
2025-02-02 15:40:00,48291.105469
2025-02-02 15:45:00,48387.84375
2025-02-02 15:50:00,48821.660156
2025-02-02 15:55:00,49160.617188
2025-02-02 16:00:00,49314.886719
2025-02-02 16:05:00,49865.140625
2025-02-02 16:10:00,49819.703125
2025-02-02 16:15:00,50298.0
2025-02-02 16:20:00,50551.585938
2025-02-02 16:25:00,50928.089844
2025-02-02 16:30:00,51368.835938
2025-02-02 16:35:00,51683.976562
2025-02-02 16:40:00,51794.398438
2025-02-02 16:45:00,52106.101562
2025-02-02 16:50:00,52387.785156
2025-02-02 16:55:00,52522.085938
2025-02-02 17:00:00,53152.167969
2025-02-02 17:05:00,53556.441406
2025-02-02 17:10:00,53751.117188
2025-02-02 17:15:00,54172.242188
2025-02-02 17:20:00,54530.535156
2025-02-02 17:25:00,54698.550781
2025-02-02 17:30:00,55276.070312
2025-02-02 17:35:00,55782.472656
2025-02-02 17:40:00,56204.886719
2025-02-02 17:45:00,56425.511719
2025-02-02 17:50:00,56645.53125
2025-02-02 17:55:00,57210.761719
2025-02-02 18:00:00,57596.175781
2025-02-02 18:05:00,57849.703125
2025-02-02 18:10:00,57966.625
2025-02-02 18:15:00,58085.980469
2025-02-02 18:20:00,58470.394531
2025-02-02 18:25:00,58792.226562
2025-02-02 18:30:00,58869.707031
2025-02-02 18:35:00,58805.191406
2025-02-02 18:40:00,58795.292969
2025-02-02 18:45:00,58664.953125
2025-02-02 18:50:00,58761.410156
2025-02-02 18:55:00,58557.039062
2025-02-02 19:00:00,58611.945312
2025-02-02 19:05:00,58521.277344
2025-02-02 19:10:00,58580.914062
2025-02-02 19:15:00,58583.78125
2025-02-02 19:20:00,58584.605469
2025-02-02 19:25:00,58475.503906
2025-02-02 19:30:00,58261.335938
2025-02-02 19:35:00,58445.433594
2025-02-02 19:40:00,58434.398438
2025-02-02 19:45:00,58381.378906
2025-02-02 19:50:00,58384.078125
2025-02-02 19:55:00,58350.628906
2025-02-02 20:00:00,58361.839844
2025-02-02 20:05:00,58382.464844
2025-02-02 20:10:00,58389.367188
2025-02-02 20:15:00,58368.4375
2025-02-02 20:20:00,58408.875
2025-02-02 20:25:00,58312.9375
2025-02-02 20:30:00,58195.210938
2025-02-02 20:35:00,58107.71875
2025-02-02 20:40:00,57908.203125
2025-02-02 20:45:00,57956.0625
2025-02-02 20:50:00,57763.667969
2025-02-02 20:55:00,57644.589844
2025-02-02 21:00:00,57788.445312
2025-02-02 21:05:00,57554.871094
2025-02-02 21:10:00,57440.324219
2025-02-02 21:15:00,57285.546875
2025-02-02 21:20:00,57291.105469
2025-02-02 21:25:00,57185.746094
2025-02-02 21:30:00,57123.332031
2025-02-02 21:35:00,56932.570312
2025-02-02 21:40:00,56785.128906
2025-02-02 21:45:00,56835.601562
2025-02-02 21:50:00,57028.773438
2025-02-02 21:55:00,56924.046875
2025-02-02 22:00:00,56766.589844
2025-02-02 22:05:00,56678.632812
2025-02-02 22:10:00,57013.695312
2025-02-02 22:15:00,57052.601562
2025-02-02 22:20:00,56974.414062
2025-02-02 22:25:00,57043.921875
2025-02-02 22:30:00,56696.214844
2025-02-02 22:35:00,56562.195312
2025-02-02 22:40:00,56714.277344
2025-02-02 22:45:00,56539.609375
2025-02-02 22:50:00,56449.464844
2025-02-02 22:55:00,56289.257812
2025-02-02 23:00:00,56181.058594
2025-02-02 23:05:00,56430.863281
2025-02-02 23:10:00,57078.347656
2025-02-02 23:15:00,57022.195312
2025-02-02 23:20:00,56880.757812
2025-02-02 23:25:00,56577.734375
2025-02-02 23:30:00,56216.429688
2025-02-02 23:35:00,55944.769531
2025-02-02 23:40:00,55760.917969
2025-02-02 23:45:00,55568.101562
2025-02-02 23:50:00,55461.65625
2025-02-02 23:55:00,55386.082031
2025-02-03,54946.449219
2025-02-03 00:05:00,54480.992188
2025-02-03 00:10:00,54409.734375
2025-02-03 00:15:00,54261.125
2025-02-03 00:20:00,53789.511719
2025-02-03 00:25:00,53579.347656
2025-02-03 00:30:00,53250.933594
2025-02-03 00:35:00,53174.117188
2025-02-03 00:40:00,52933.835938
2025-02-03 00:45:00,52659.480469
2025-02-03 00:50:00,52523.148438
2025-02-03 00:55:00,52253.113281
2025-02-03 01:00:00,52141.84375
2025-02-03 01:05:00,51766.9375
2025-02-03 01:10:00,51477.222656
2025-02-03 01:15:00,51187.089844
2025-02-03 01:20:00,51336.957031
2025-02-03 01:25:00,51256.902344
2025-02-03 01:30:00,51009.707031
2025-02-03 01:35:00,50689.699219
2025-02-03 01:40:00,50668.976562
2025-02-03 01:45:00,50559.789062
2025-02-03 01:50:00,50855.394531
2025-02-03 01:55:00,50734.253906
2025-02-03 02:00:00,50331.355469
2025-02-03 02:05:00,50483.75
2025-02-03 02:10:00,50438.828125
2025-02-03 02:15:00,50429.277344
2025-02-03 02:20:00,50426.058594
2025-02-03 02:25:00,50175.890625
2025-02-03 02:30:00,50181.417969
2025-02-03 02:35:00,50131.519531
2025-02-03 02:40:00,50152.90625
2025-02-03 02:45:00,50154.539062
2025-02-03 02:50:00,50194.234375
2025-02-03 02:55:00,50304.261719
2025-02-03 03:00:00,50362.253906
2025-02-03 03:05:00,50267.617188
2025-02-03 03:10:00,50467.402344
2025-02-03 03:15:00,50577.84375
2025-02-03 03:20:00,50695.636719
2025-02-03 03:25:00,50629.304688
2025-02-03 03:30:00,50708.019531
2025-02-03 03:35:00,50741.015625
2025-02-03 03:40:00,51048.304688
2025-02-03 03:45:00,51118.402344
2025-02-03 03:50:00,51065.042969
2025-02-03 03:55:00,51184.644531
2025-02-03 04:00:00,51185.757812
2025-02-03 04:05:00,51201.402344
2025-02-03 04:10:00,51385.074219
2025-02-03 04:15:00,51362.753906
2025-02-03 04:20:00,51409.84375
2025-02-03 04:25:00,51648.902344
2025-02-03 04:30:00,51695.027344
2025-02-03 04:35:00,51367.082031
2025-02-03 04:40:00,51498.984375
2025-02-03 04:45:00,51677.988281
2025-02-03 04:50:00,51799.5
2025-02-03 04:55:00,51869.796875
2025-02-03 05:00:00,51974.851562
2025-02-03 05:05:00,52070.53125
2025-02-03 05:10:00,52451.371094
2025-02-03 05:15:00,52808.488281
2025-02-03 05:20:00,52791.476562
2025-02-03 05:25:00,53132.347656
2025-02-03 05:30:00,53371.785156
2025-02-03 05:35:00,53617.925781
2025-02-03 05:40:00,53911.953125
2025-02-03 05:45:00,54111.207031
2025-02-03 05:50:00,54268.929688
2025-02-03 05:55:00,54589.996094
2025-02-03 06:00:00,54997.898438
2025-02-03 06:05:00,55760.832031
2025-02-03 06:10:00,56423.03125
2025-02-03 06:15:00,56913.523438
2025-02-03 06:20:00,57352.558594
2025-02-03 06:25:00,57657.105469
2025-02-03 06:30:00,57939.015625
2025-02-03 06:35:00,58415.226562
2025-02-03 06:40:00,58891.539062
2025-02-03 06:45:00,59321.746094
2025-02-03 06:50:00,59704.109375
2025-02-03 06:55:00,60225.492188
2025-02-03 07:00:00,60901.589844
2025-02-03 07:05:00,61262.992188
2025-02-03 07:10:00,61853.074219
2025-02-03 07:15:00,62200.84375
2025-02-03 07:20:00,62754.925781
2025-02-03 07:25:00,63327.648438
2025-02-03 07:30:00,63874.699219
2025-02-03 07:35:00,64157.53125
2025-02-03 07:40:00,64561.445312
2025-02-03 07:45:00,65053.414062
2025-02-03 07:50:00,65969.0
2025-02-03 07:55:00,66617.4375
2025-02-03 08:00:00,67194.242188
2025-02-03 08:05:00,68054.398438
2025-02-03 08:10:00,68777.0625
2025-02-03 08:15:00,69357.75
2025-02-03 08:20:00,70086.695312
2025-02-03 08:25:00,70439.8125
2025-02-03 08:30:00,70822.0625
2025-02-03 08:35:00,71480.195312
2025-02-03 08:40:00,72073.929688
2025-02-03 08:45:00,72468.757812
2025-02-03 08:50:00,72851.898438
2025-02-03 08:55:00,72761.742188
2025-02-03 09:00:00,72902.46875
2025-02-03 09:05:00,72831.15625
2025-02-03 09:10:00,72226.992188
2025-02-03 09:15:00,71859.75
2025-02-03 09:20:00,71575.820312
2025-02-03 09:25:00,71137.203125
2025-02-03 09:30:00,70945.75
2025-02-03 09:35:00,70548.8125
2025-02-03 09:40:00,70059.421875
2025-02-03 09:45:00,69506.671875
2025-02-03 09:50:00,69168.15625
2025-02-03 09:55:00,69053.460938
2025-02-03 10:00:00,68869.867188
2025-02-03 10:05:00,68438.195312
2025-02-03 10:10:00,67796.125
2025-02-03 10:15:00,67492.976562
2025-02-03 10:20:00,67379.585938
2025-02-03 10:25:00,67029.59375
2025-02-03 10:30:00,66569.265625
2025-02-03 10:35:00,66372.507812
2025-02-03 10:40:00,66414.234375
2025-02-03 10:45:00,66117.429688
2025-02-03 10:50:00,65863.15625
2025-02-03 10:55:00,65331.925781
2025-02-03 11:00:00,64976.734375
2025-02-03 11:05:00,64721.417969
2025-02-03 11:10:00,64406.480469
2025-02-03 11:15:00,63937.441406
2025-02-03 11:20:00,63511.070312
2025-02-03 11:25:00,63057.988281
2025-02-03 11:30:00,62980.226562
2025-02-03 11:35:00,63047.246094
2025-02-03 11:40:00,62866.59375
2025-02-03 11:45:00,62649.816406
2025-02-03 11:50:00,62716.816406
2025-02-03 11:55:00,62204.574219
2025-02-03 12:00:00,61353.386719
2025-02-03 12:05:00,60833.425781
2025-02-03 12:10:00,60980.070312
2025-02-03 12:15:00,61278.191406
2025-02-03 12:20:00,61208.601562
2025-02-03 12:25:00,61262.75
2025-02-03 12:30:00,60852.226562
2025-02-03 12:35:00,60355.121094
2025-02-03 12:40:00,60292.035156
2025-02-03 12:45:00,60343.335938
2025-02-03 12:50:00,60624.695312
2025-02-03 12:55:00,60580.976562
2025-02-03 13:00:00,60581.203125
2025-02-03 13:05:00,61165.90625
