'- 송전단 기준 전력수요 예측값을 매 5분 단위로 제공합니다.

시간,수요예측MW
2025-01-01 06:05:00,51892.191406
2025-01-01 06:10:00,52016.425781
2025-01-01 06:15:00,52046.316406
2025-01-01 06:20:00,52271.90625
2025-01-01 06:25:00,52363.441406
2025-01-01 06:30:00,52433.886719
2025-01-01 06:35:00,52428.992188
2025-01-01 06:40:00,52446.691406
2025-01-01 06:45:00,52571.691406
2025-01-01 06:50:00,52526.347656
2025-01-01 06:55:00,52567.171875
2025-01-01 07:00:00,52690.753906
2025-01-01 07:05:00,52817.402344
2025-01-01 07:10:00,53079.195312
2025-01-01 07:15:00,53345.523438
2025-01-01 07:20:00,53284.558594
2025-01-01 07:25:00,53072.589844
2025-01-01 07:30:00,53261.292969
2025-01-01 07:35:00,53172.457031
2025-01-01 07:40:00,53061.113281
2025-01-01 07:45:00,52986.519531
2025-01-01 07:50:00,53055.386719
2025-01-01 07:55:00,53161.113281
2025-01-01 08:00:00,53084.371094
2025-01-01 08:05:00,53019.53125
2025-01-01 08:10:00,53033.203125
2025-01-01 08:15:00,52936.824219
2025-01-01 08:20:00,52747.617188
2025-01-01 08:25:00,52566.648438
2025-01-01 08:30:00,52487.441406
2025-01-01 08:35:00,52368.820312
2025-01-01 08:40:00,52154.9375
2025-01-01 08:45:00,51606.171875
2025-01-01 08:50:00,51366.039062
2025-01-01 08:55:00,50814.480469
2025-01-01 09:00:00,50444.003906
2025-01-01 09:05:00,49904.699219
2025-01-01 09:10:00,49593.511719
2025-01-01 09:15:00,49409.339844
2025-01-01 09:20:00,48882.261719
2025-01-01 09:25:00,48586.746094
2025-01-01 09:30:00,48168.785156
2025-01-01 09:35:00,47777.800781
2025-01-01 09:40:00,47638.269531
2025-01-01 09:45:00,47295.183594
2025-01-01 09:50:00,46732.335938
2025-01-01 09:55:00,46607.003906
2025-01-01 10:00:00,46146.574219
2025-01-01 10:05:00,45826.585938
2025-01-01 10:10:00,45530.679688
2025-01-01 10:15:00,45124.824219
2025-01-01 10:20:00,44953.003906
2025-01-01 10:25:00,44576.925781
2025-01-01 10:30:00,44210.902344
2025-01-01 10:35:00,43999.609375
2025-01-01 10:40:00,43637.710938
2025-01-01 10:45:00,43318.378906
2025-01-01 10:50:00,43013.859375
2025-01-01 10:55:00,42830.816406
2025-01-01 11:00:00,42424.121094
2025-01-01 11:05:00,42152.03125
2025-01-01 11:10:00,41845.917969
2025-01-01 11:15:00,41613.613281
2025-01-01 11:20:00,41307.566406
2025-01-01 11:25:00,41291.007812
2025-01-01 11:30:00,40953.4375
2025-01-01 11:35:00,40774.835938
2025-01-01 11:40:00,40603.53125
2025-01-01 11:45:00,40602.875
2025-01-01 11:50:00,40706.65625
2025-01-01 11:55:00,40957.605469
2025-01-01 12:00:00,41043.476562
2025-01-01 12:05:00,40713.21875
2025-01-01 12:10:00,40621.644531
2025-01-01 12:15:00,40812.644531
2025-01-01 12:20:00,40607.347656
2025-01-01 12:25:00,40881.789062
2025-01-01 12:30:00,40836.539062
2025-01-01 12:35:00,40459.449219
2025-01-01 12:40:00,40469.335938
2025-01-01 12:45:00,40479.808594
2025-01-01 12:50:00,40292.074219
2025-01-01 12:55:00,40247.382812
2025-01-01 13:00:00,40151.828125
2025-01-01 13:05:00,40270.050781
2025-01-01 13:10:00,40386.75
2025-01-01 13:15:00,40229.867188
2025-01-01 13:20:00,40109.476562
2025-01-01 13:25:00,40359.195312
2025-01-01 13:30:00,40359.195312
2025-01-01 13:35:00,40772.308594
2025-01-01 13:40:00,40868.625
2025-01-01 13:45:00,40905.621094
2025-01-01 13:50:00,41040.007812
2025-01-01 13:55:00,41161.894531
2025-01-01 14:00:00,41281.003906
2025-01-01 14:05:00,41480.765625
2025-01-01 14:10:00,41780.128906
2025-01-01 14:15:00,42030.105469
2025-01-01 14:20:00,41967.871094
2025-01-01 14:25:00,42056.585938
2025-01-01 14:30:00,42532.464844
2025-01-01 14:35:00,42769.617188
2025-01-01 14:40:00,42745.84375
2025-01-01 14:45:00,43133.554688
2025-01-01 14:50:00,43169.636719
2025-01-01 14:55:00,43285.515625
2025-01-01 15:00:00,43656.898438
2025-01-01 15:05:00,43797.476562
2025-01-01 15:10:00,44170.617188
2025-01-01 15:15:00,44688.007812
2025-01-01 15:20:00,45105.429688
2025-01-01 15:25:00,45667.015625
2025-01-01 15:30:00,46358.234375
2025-01-01 15:35:00,46801.472656
2025-01-01 15:40:00,47358.644531
2025-01-01 15:45:00,48086.078125
2025-01-01 15:50:00,48522.152344
2025-01-01 15:55:00,48546.117188
2025-01-01 16:00:00,48914.730469
2025-01-01 16:05:00,49192.960938
2025-01-01 16:10:00,49081.582031
2025-01-01 16:15:00,49572.640625
2025-01-01 16:20:00,50258.59375
2025-01-01 16:25:00,50755.550781
2025-01-01 16:30:00,51170.730469
2025-01-01 16:35:00,51582.007812
2025-01-01 16:40:00,52030.296875
2025-01-01 16:45:00,52389.636719
2025-01-01 16:50:00,52867.457031
2025-01-01 16:55:00,53240.222656
2025-01-01 17:00:00,53726.277344
2025-01-01 17:05:00,54259.574219
2025-01-01 17:10:00,54808.933594
2025-01-01 17:15:00,55153.445312
2025-01-01 17:20:00,55465.675781
2025-01-01 17:25:00,55807.578125
2025-01-01 17:30:00,56203.484375
2025-01-01 17:35:00,56422.609375
2025-01-01 17:40:00,56151.09375
2025-01-01 17:45:00,56365.914062
2025-01-01 17:50:00,56654.8125
2025-01-01 17:55:00,57014.273438
2025-01-01 18:00:00,57190.703125
2025-01-01 18:05:00,57304.433594
2025-01-01 18:10:00,57430.007812
2025-01-01 18:15:00,57550.378906
2025-01-01 18:20:00,57628.554688
2025-01-01 18:25:00,57623.125
2025-01-01 18:30:00,57589.378906
2025-01-01 18:35:00,57596.398438
2025-01-01 18:40:00,57653.128906
2025-01-01 18:45:00,57580.402344
2025-01-01 18:50:00,57666.703125
2025-01-01 18:55:00,57566.183594
2025-01-01 19:00:00,57550.5625
2025-01-01 19:05:00,57620.65625
2025-01-01 19:10:00,57770.195312
2025-01-01 19:15:00,57815.140625
2025-01-01 19:20:00,57723.308594
2025-01-01 19:25:00,57674.828125
2025-01-01 19:30:00,57730.042969
2025-01-01 19:35:00,57703.867188
2025-01-01 19:40:00,57788.121094
2025-01-01 19:45:00,57727.125
2025-01-01 19:50:00,57649.871094
2025-01-01 19:55:00,57463.675781
2025-01-01 20:00:00,57612.347656
2025-01-01 20:05:00,57612.894531
2025-01-01 20:10:00,57449.054688
2025-01-01 20:15:00,57328.28125
2025-01-01 20:20:00,57382.359375
2025-01-01 20:25:00,57591.902344
2025-01-01 20:30:00,57400.203125
2025-01-01 20:35:00,57400.640625
2025-01-01 20:40:00,57244.585938
2025-01-01 20:45:00,57221.027344
2025-01-01 20:50:00,57221.351562
2025-01-01 20:55:00,57229.472656
2025-01-01 21:00:00,57100.671875
2025-01-01 21:05:00,56979.199219
2025-01-01 21:10:00,56859.175781
2025-01-01 21:15:00,56922.410156
2025-01-01 21:20:00,56968.277344
2025-01-01 21:25:00,56797.910156
2025-01-01 21:30:00,56702.027344
2025-01-01 21:35:00,56661.78125
2025-01-01 21:40:00,56569.636719
2025-01-01 21:45:00,56532.398438
2025-01-01 21:50:00,56604.628906
2025-01-01 21:55:00,56643.476562
2025-01-01 22:00:00,56696.699219
2025-01-01 22:05:00,56721.382812
2025-01-01 22:10:00,56862.625
2025-01-01 22:15:00,56932.765625
2025-01-01 22:20:00,56732.773438
2025-01-01 22:25:00,56627.996094
2025-01-01 22:30:00,56569.828125
2025-01-01 22:35:00,56470.085938
2025-01-01 22:40:00,56156.367188
2025-01-01 22:45:00,56180.261719
2025-01-01 22:50:00,56087.496094
2025-01-01 22:55:00,56040.839844
2025-01-01 23:00:00,56002.375
2025-01-01 23:05:00,56400.554688
2025-01-01 23:10:00,56908.09375
2025-01-01 23:15:00,56869.332031
2025-01-01 23:20:00,56667.710938
2025-01-01 23:25:00,56517.6875
2025-01-01 23:30:00,56220.171875
2025-01-01 23:35:00,55892.773438
2025-01-01 23:40:00,55801.492188
2025-01-01 23:45:00,55737.585938
2025-01-01 23:50:00,55436.664062
2025-01-01 23:55:00,55240.574219
2025-01-02,54874.683594
2025-01-02 00:05:00,54471.757812
2025-01-02 00:10:00,54396.535156
2025-01-02 00:15:00,54008.539062
2025-01-02 00:20:00,53732.027344
2025-01-02 00:25:00,53614.515625
2025-01-02 00:30:00,53364.269531
2025-01-02 00:35:00,53425.183594
2025-01-02 00:40:00,53382.546875
2025-01-02 00:45:00,53216.945312
2025-01-02 00:50:00,53044.207031
2025-01-02 00:55:00,52718.785156
2025-01-02 01:00:00,52496.972656
2025-01-02 01:05:00,52422.359375
2025-01-02 01:10:00,52122.371094
2025-01-02 01:15:00,51833.480469
2025-01-02 01:20:00,51698.429688
2025-01-02 01:25:00,51650.046875
2025-01-02 01:30:00,51725.125
2025-01-02 01:35:00,51333.445312
2025-01-02 01:40:00,51157.378906
2025-01-02 01:45:00,51060.078125
2025-01-02 01:50:00,50966.097656
2025-01-02 01:55:00,50775.460938
2025-01-02 02:00:00,50597.507812
2025-01-02 02:05:00,50496.070312
2025-01-02 02:10:00,50484.445312
2025-01-02 02:15:00,50487.054688
2025-01-02 02:20:00,50382.414062
2025-01-02 02:25:00,50553.144531
2025-01-02 02:30:00,50597.917969
2025-01-02 02:35:00,50535.882812
2025-01-02 02:40:00,50433.496094
2025-01-02 02:45:00,50567.246094
2025-01-02 02:50:00,50640.628906
2025-01-02 02:55:00,50886.347656
2025-01-02 03:00:00,50982.976562
2025-01-02 03:05:00,50833.105469
2025-01-02 03:10:00,51121.464844
2025-01-02 03:15:00,51252.433594
2025-01-02 03:20:00,51380.234375
2025-01-02 03:25:00,51463.613281
2025-01-02 03:30:00,51472.964844
2025-01-02 03:35:00,51441.5625
2025-01-02 03:40:00,51505.671875
2025-01-02 03:45:00,51761.335938
2025-01-02 03:50:00,51895.878906
2025-01-02 03:55:00,51906.117188
2025-01-02 04:00:00,52016.824219
2025-01-02 04:05:00,52111.191406
2025-01-02 04:10:00,52177.132812
2025-01-02 04:15:00,52390.539062
2025-01-02 04:20:00,52343.597656
2025-01-02 04:25:00,52340.117188
2025-01-02 04:30:00,52293.453125
2025-01-02 04:35:00,52443.105469
2025-01-02 04:40:00,52649.296875
2025-01-02 04:45:00,52802.3125
2025-01-02 04:50:00,52949.980469
2025-01-02 04:55:00,53023.199219
2025-01-02 05:00:00,53144.601562
2025-01-02 05:05:00,53365.082031
2025-01-02 05:10:00,53839.800781
2025-01-02 05:15:00,53895.085938
2025-01-02 05:20:00,54164.609375
2025-01-02 05:25:00,54238.246094
2025-01-02 05:30:00,54408.742188
2025-01-02 05:35:00,54715.054688
2025-01-02 05:40:00,54928.84375
2025-01-02 05:45:00,54972.445312
2025-01-02 05:50:00,55331.667969
2025-01-02 05:55:00,55763.765625
2025-01-02 06:00:00,56072.175781
2025-01-02 06:05:00,56411.367188
2025-01-02 06:10:00,56556.410156
2025-01-02 06:15:00,56934.152344
2025-01-02 06:20:00,57423.730469
2025-01-02 06:25:00,57821.4375
2025-01-02 06:30:00,58063.917969
2025-01-02 06:35:00,58199.425781
2025-01-02 06:40:00,58531.414062
2025-01-02 06:45:00,59016.03125
2025-01-02 06:50:00,59545.511719
2025-01-02 06:55:00,60102.988281
2025-01-02 07:00:00,60525.027344
2025-01-02 07:05:00,61110.574219
2025-01-02 07:10:00,62006.335938
2025-01-02 07:15:00,62791.523438
2025-01-02 07:20:00,63393.835938
2025-01-02 07:25:00,63741.546875
2025-01-02 07:30:00,64217.3125
2025-01-02 07:35:00,64846.6875
2025-01-02 07:40:00,65299.335938
2025-01-02 07:45:00,65699.648438
2025-01-02 07:50:00,66094.070312
2025-01-02 07:55:00,66647.5
2025-01-02 08:00:00,67473.320312
2025-01-02 08:05:00,68366.0625
2025-01-02 08:10:00,69123.195312
2025-01-02 08:15:00,69565.671875
2025-01-02 08:20:00,70174.882812
2025-01-02 08:25:00,70718.234375
2025-01-02 08:30:00,71238.484375
2025-01-02 08:35:00,71713.632812
2025-01-02 08:40:00,72262.875
2025-01-02 08:45:00,72541.945312
2025-01-02 08:50:00,72804.484375
2025-01-02 08:55:00,73015.75
2025-01-02 09:00:00,73308.601562
2025-01-02 09:05:00,73074.992188
2025-01-02 09:10:00,72432.078125
2025-01-02 09:15:00,71966.351562
2025-01-02 09:20:00,71664.054688
2025-01-02 09:25:00,71145.882812
2025-01-02 09:30:00,70552.640625
2025-01-02 09:35:00,70142.117188
2025-01-02 09:40:00,69976.3125
2025-01-02 09:45:00,69569.398438
2025-01-02 09:50:00,69029.914062
2025-01-02 09:55:00,68616.46875
2025-01-02 10:00:00,68313.625
2025-01-02 10:05:00,67826.03125
2025-01-02 10:10:00,67196.585938
2025-01-02 10:15:00,66720.90625
2025-01-02 10:20:00,66465.5625
2025-01-02 10:25:00,66145.703125
2025-01-02 10:30:00,65853.257812
2025-01-02 10:35:00,65422.175781
2025-01-02 10:40:00,65097.9375
2025-01-02 10:45:00,64657.769531
2025-01-02 10:50:00,64501.453125
2025-01-02 10:55:00,64147.226562
2025-01-02 11:00:00,63727.332031
2025-01-02 11:05:00,63272.339844
2025-01-02 11:10:00,62914.234375
2025-01-02 11:15:00,62642.167969
2025-01-02 11:20:00,62328.515625
2025-01-02 11:25:00,61917.414062
2025-01-02 11:30:00,61421.160156
2025-01-02 11:35:00,60688.90625
2025-01-02 11:40:00,60450.320312
2025-01-02 11:45:00,60437.90625
2025-01-02 11:50:00,60531.585938
2025-01-02 11:55:00,59930.753906
2025-01-02 12:00:00,58963.949219
2025-01-02 12:05:00,58538.527344
2025-01-02 12:10:00,58403.722656
2025-01-02 12:15:00,58491.832031
2025-01-02 12:20:00,58573.582031
2025-01-02 12:25:00,58594.128906
2025-01-02 12:30:00,58592.242188
2025-01-02 12:35:00,58309.058594
2025-01-02 12:40:00,57991.710938
2025-01-02 12:45:00,57827.414062
2025-01-02 12:50:00,57864.570312
2025-01-02 12:55:00,57971.570312
2025-01-02 13:00:00,58302.324219
2025-01-02 13:05:00,58706.527344
2025-01-02 13:10:00,59154.96875
2025-01-02 13:15:00,59152.5
2025-01-02 13:20:00,59162.484375
2025-01-02 13:25:00,59026.597656
2025-01-02 13:30:00,59093.570312
2025-01-02 13:35:00,59219.140625
2025-01-02 13:40:00,59465.453125
2025-01-02 13:45:00,59384.960938
2025-01-02 13:50:00,59513.328125
2025-01-02 13:55:00,59408.300781
2025-01-02 14:00:00,59447.027344
2025-01-02 14:05:00,59435.140625
2025-01-02 14:10:00,59522.917969
2025-01-02 14:15:00,59455.113281
2025-01-02 14:20:00,59551.347656
2025-01-02 14:25:00,59748.304688
2025-01-02 14:30:00,60049.09375
2025-01-02 14:35:00,60132.507812
2025-01-02 14:40:00,60259.910156
2025-01-02 14:45:00,60546.582031
2025-01-02 14:50:00,60953.46875
2025-01-02 14:55:00,61347.828125
2025-01-02 15:00:00,61736.808594
2025-01-02 15:05:00,61773.921875
2025-01-02 15:10:00,61862.703125
2025-01-02 15:15:00,62311.335938
2025-01-02 15:20:00,62981.148438
2025-01-02 15:25:00,63588.4375
2025-01-02 15:30:00,64028.960938
2025-01-02 15:35:00,64195.714844
2025-01-02 15:40:00,64648.988281
2025-01-02 15:45:00,65372.386719
2025-01-02 15:50:00,65975.28125
2025-01-02 15:55:00,66405.703125
2025-01-02 16:00:00,66926.125
2025-01-02 16:05:00,66937.992188
2025-01-02 16:10:00,66415.507812
2025-01-02 16:15:00,67018.5625
2025-01-02 16:20:00,67338.765625
2025-01-02 16:25:00,67758.609375
2025-01-02 16:30:00,68207.359375
2025-01-02 16:35:00,68568.273438
2025-01-02 16:40:00,68748.109375
2025-01-02 16:45:00,69055.382812
2025-01-02 16:50:00,69362.273438
2025-01-02 16:55:00,69555.75
2025-01-02 17:00:00,69637.039062
2025-01-02 17:05:00,69476.921875
2025-01-02 17:10:00,69417.828125
2025-01-02 17:15:00,69648.554688
2025-01-02 17:20:00,69958.34375
2025-01-02 17:25:00,70242.695312
2025-01-02 17:30:00,70363.0
2025-01-02 17:35:00,70132.195312
2025-01-02 17:40:00,70360.023438
2025-01-02 17:45:00,70537.625
2025-01-02 17:50:00,70504.3125
2025-01-02 17:55:00,70487.90625
2025-01-02 18:00:00,70190.664062
2025-01-02 18:05:00,69793.46875
2025-01-02 18:10:00,69330.835938
2025-01-02 18:15:00,69212.234375
2025-01-02 18:20:00,69172.414062
2025-01-02 18:25:00,69086.0625
2025-01-02 18:30:00,68869.132812
2025-01-02 18:35:00,68896.867188
2025-01-02 18:40:00,68882.601562
2025-01-02 18:45:00,68865.421875
2025-01-02 18:50:00,68771.609375
2025-01-02 18:55:00,68541.671875
2025-01-02 19:00:00,68442.71875
2025-01-02 19:05:00,68171.6875
2025-01-02 19:10:00,68046.84375
2025-01-02 19:15:00,67813.53125
2025-01-02 19:20:00,67757.671875
2025-01-02 19:25:00,67831.914062
2025-01-02 19:30:00,67761.382812
2025-01-02 19:35:00,67670.34375
2025-01-02 19:40:00,67390.984375
2025-01-02 19:45:00,67075.625
2025-01-02 19:50:00,66931.046875
2025-01-02 19:55:00,66789.0
2025-01-02 20:00:00,66676.375
2025-01-02 20:05:00,66292.679688
2025-01-02 20:10:00,65853.148438
2025-01-02 20:15:00,65740.640625
2025-01-02 20:20:00,65634.546875
2025-01-02 20:25:00,65573.179688
2025-01-02 20:30:00,65703.546875
2025-01-02 20:35:00,65346.179688
2025-01-02 20:40:00,65196.015625
2025-01-02 20:45:00,65047.058594
2025-01-02 20:50:00,64731.171875
2025-01-02 20:55:00,64504.3125
2025-01-02 21:00:00,64218.433594
2025-01-02 21:05:00,64015.609375
2025-01-02 21:10:00,63856.710938
2025-01-02 21:15:00,63540.285156
2025-01-02 21:20:00,63530.3125
2025-01-02 21:25:00,63496.339844
2025-01-02 21:30:00,63388.199219
2025-01-02 21:35:00,63210.800781
2025-01-02 21:40:00,62945.664062
2025-01-02 21:45:00,62621.886719
2025-01-02 21:50:00,62589.617188
2025-01-02 21:55:00,62605.296875
2025-01-02 22:00:00,62496.988281
2025-01-02 22:05:00,62453.03125
2025-01-02 22:10:00,63016.34375
2025-01-02 22:15:00,63449.832031
2025-01-02 22:20:00,63302.289062
2025-01-02 22:25:00,63324.417969
2025-01-02 22:30:00,63302.480469
2025-01-02 22:35:00,63136.089844
2025-01-02 22:40:00,63028.894531
2025-01-02 22:45:00,63081.207031
2025-01-02 22:50:00,62958.324219
2025-01-02 22:55:00,62998.703125
2025-01-02 23:00:00,62834.671875
2025-01-02 23:05:00,62793.007812
2025-01-02 23:10:00,63402.335938
2025-01-02 23:15:00,63398.878906
2025-01-02 23:20:00,63229.109375
2025-01-02 23:25:00,62799.945312
2025-01-02 23:30:00,62762.445312
2025-01-02 23:35:00,62550.253906
2025-01-02 23:40:00,62334.417969
2025-01-02 23:45:00,61961.308594
2025-01-02 23:50:00,61639.167969
2025-01-02 23:55:00,61487.875
2025-01-03,61013.496094
2025-01-03 00:05:00,60512.929688
2025-01-03 00:10:00,60228.636719
2025-01-03 00:15:00,59959.109375
2025-01-03 00:20:00,59866.652344
2025-01-03 00:25:00,59490.617188
2025-01-03 00:30:00,59171.347656
2025-01-03 00:35:00,58765.476562
2025-01-03 00:40:00,58542.289062
2025-01-03 00:45:00,58466.335938
2025-01-03 00:50:00,58198.75
2025-01-03 00:55:00,58038.460938
2025-01-03 01:00:00,57738.589844
2025-01-03 01:05:00,57635.007812
2025-01-03 01:10:00,57547.628906
2025-01-03 01:15:00,57425.675781
2025-01-03 01:20:00,57137.519531
2025-01-03 01:25:00,57070.433594
2025-01-03 01:30:00,56948.964844
2025-01-03 01:35:00,56641.398438
2025-01-03 01:40:00,56409.003906
2025-01-03 01:45:00,56247.222656
2025-01-03 01:50:00,56276.75
2025-01-03 01:55:00,56482.027344
2025-01-03 02:00:00,56265.855469
2025-01-03 02:05:00,56008.261719
2025-01-03 02:10:00,56265.503906
2025-01-03 02:15:00,56334.582031
2025-01-03 02:20:00,56646.90625
2025-01-03 02:25:00,56851.4375
2025-01-03 02:30:00,57287.238281
2025-01-03 02:35:00,57235.507812
2025-01-03 02:40:00,56802.410156
2025-01-03 02:45:00,56781.03125
2025-01-03 02:50:00,56721.871094
2025-01-03 02:55:00,56964.328125
2025-01-03 03:00:00,57085.914062
2025-01-03 03:05:00,56798.085938
2025-01-03 03:10:00,56721.316406
2025-01-03 03:15:00,56748.609375
2025-01-03 03:20:00,56907.585938
2025-01-03 03:25:00,56815.472656
2025-01-03 03:30:00,56758.339844
2025-01-03 03:35:00,56818.113281
2025-01-03 03:40:00,56747.296875
2025-01-03 03:45:00,56759.902344
2025-01-03 03:50:00,56649.257812
2025-01-03 03:55:00,56471.214844
2025-01-03 04:00:00,56285.71875
2025-01-03 04:05:00,56415.445312
2025-01-03 04:10:00,56781.550781
2025-01-03 04:15:00,56886.1875
2025-01-03 04:20:00,56678.035156
2025-01-03 04:25:00,56925.539062
2025-01-03 04:30:00,57049.914062
2025-01-03 04:35:00,57067.726562
2025-01-03 04:40:00,57043.480469
2025-01-03 04:45:00,57118.699219
2025-01-03 04:50:00,57057.976562
2025-01-03 04:55:00,57296.066406
2025-01-03 05:00:00,57309.917969
2025-01-03 05:05:00,57400.53125
2025-01-03 05:10:00,57731.105469
2025-01-03 05:15:00,57936.820312
2025-01-03 05:20:00,58144.519531
2025-01-03 05:25:00,58280.25
2025-01-03 05:30:00,58285.105469
2025-01-03 05:35:00,58502.816406
2025-01-03 05:40:00,58891.332031
2025-01-03 05:45:00,59169.8125
2025-01-03 05:50:00,59567.441406
2025-01-03 05:55:00,59685.484375
2025-01-03 06:00:00,59781.476562
2025-01-03 06:05:00,60163.84375
2025-01-03 06:10:00,60389.957031
2025-01-03 06:15:00,60662.929688
2025-01-03 06:20:00,61108.675781
2025-01-03 06:25:00,61510.171875
2025-01-03 06:30:00,61874.378906
2025-01-03 06:35:00,62073.953125
2025-01-03 06:40:00,62517.71875
2025-01-03 06:45:00,62993.457031
2025-01-03 06:50:00,63153.570312
2025-01-03 06:55:00,63420.230469
2025-01-03 07:00:00,64003.777344
2025-01-03 07:05:00,64677.78125
2025-01-03 07:10:00,65205.707031
2025-01-03 07:15:00,65754.929688
2025-01-03 07:20:00,66266.070312
2025-01-03 07:25:00,66493.375
2025-01-03 07:30:00,66843.515625
2025-01-03 07:35:00,67610.765625
2025-01-03 07:40:00,68049.976562
2025-01-03 07:45:00,68552.453125
2025-01-03 07:50:00,69115.671875
2025-01-03 07:55:00,69605.429688
2025-01-03 08:00:00,69971.296875
2025-01-03 08:05:00,70567.632812
2025-01-03 08:10:00,71481.335938
2025-01-03 08:15:00,72305.632812
2025-01-03 08:20:00,72775.601562
2025-01-03 08:25:00,73120.75
2025-01-03 08:30:00,73297.351562
2025-01-03 08:35:00,73607.875
2025-01-03 08:40:00,74097.539062
2025-01-03 08:45:00,74306.34375
2025-01-03 08:50:00,74214.046875
2025-01-03 08:55:00,74073.335938
2025-01-03 09:00:00,74092.570312
2025-01-03 09:05:00,73990.171875
2025-01-03 09:10:00,73317.859375
2025-01-03 09:15:00,73037.921875
2025-01-03 09:20:00,72649.398438
2025-01-03 09:25:00,72164.265625
2025-01-03 09:30:00,71575.359375
2025-01-03 09:35:00,71046.609375
2025-01-03 09:40:00,70554.945312
2025-01-03 09:45:00,70082.046875
2025-01-03 09:50:00,69586.632812
2025-01-03 09:55:00,68883.914062
2025-01-03 10:00:00,68409.390625
2025-01-03 10:05:00,67852.414062
2025-01-03 10:10:00,67368.421875
2025-01-03 10:15:00,67009.226562
2025-01-03 10:20:00,66729.960938
2025-01-03 10:25:00,66483.289062
2025-01-03 10:30:00,66129.335938
2025-01-03 10:35:00,65618.75
2025-01-03 10:40:00,65189.492188
2025-01-03 10:45:00,64897.789062
2025-01-03 10:50:00,64689.285156
2025-01-03 10:55:00,64314.015625
2025-01-03 11:00:00,64023.910156
2025-01-03 11:05:00,63455.414062
2025-01-03 11:10:00,63032.625
2025-01-03 11:15:00,62679.890625
2025-01-03 11:20:00,62378.316406
2025-01-03 11:25:00,62118.476562
2025-01-03 11:30:00,61884.054688
2025-01-03 11:35:00,61489.832031
2025-01-03 11:40:00,61201.566406
2025-01-03 11:45:00,60934.949219
2025-01-03 11:50:00,60510.726562
2025-01-03 11:55:00,60188.445312
2025-01-03 12:00:00,59935.632812
2025-01-03 12:05:00,59796.816406
2025-01-03 12:10:00,59822.117188
2025-01-03 12:15:00,59806.519531
2025-01-03 12:20:00,59608.0
2025-01-03 12:25:00,59550.136719
2025-01-03 12:30:00,59354.351562
2025-01-03 12:35:00,59176.757812
2025-01-03 12:40:00,59048.007812
2025-01-03 12:45:00,59137.765625
2025-01-03 12:50:00,59372.628906
2025-01-03 12:55:00,59474.210938
2025-01-03 13:00:00,59676.839844
2025-01-03 13:05:00,60087.980469
