datetime,solar_mwh_raw,wind_mwh_raw,renewable_mwh_raw,load_mw_raw,temperature_2m,relative_humidity_2m,precipitation,cloud_cover,shortwave_radiation,wind_speed_10m,wind_direction_10m,date,hour,hour_sin,hour_cos,doy_sin,doy_cos,wind_direction_sin,wind_direction_cos,renewable_lag_1h,renewable_lag_24h,renewable_rolling_mean_24h,renewable_rolling_std_24h,forecast_renewable_raw_mwh,sigma_u_raw_mwh,renewable_scaled_mw,load_scaled_mw,forecast_renewable_scaled_mw,sigma_u_scaled_mw,sigma_heuristic_scaled_mw
2025-03-24 00:00:00,0.000368,1.4013,1.401668,47303.28548191666,18.3,29,0.0,98,0.0,27.2,213,2025-03-24,0,0.0,1.0,0.989932495087353,0.141540295217043,-0.5446390350150271,-0.838670567945424,1.260208,3.398173,83.190732125,103.76524283307496,2.7123581033807156,19.891061941604,1.062453221633015,153.651117756466,2.055945919546751,15.077267114294557,0.7093013422436291
2025-03-24 01:00:00,0.00118,1.14696,1.14814,45276.99641933333,19.1,23,0.0,100,0.0,27.4,197,2025-03-24,1,0.25881904510252074,0.9659258262890683,0.989932495087353,0.141540295217043,-0.2923717047227364,-0.9563047559630355,1.401668,4.164185000000001,83.10754441666667,103.83277142447609,3.320504740270806,20.972049730901364,0.8702810094014629,147.06930052766796,2.5169162446088627,15.89664728084251,0.8809206856131019
2025-03-24 02:00:00,0.000432,1.07784,1.078272,45281.25878900001,19.2,27,0.0,100,0.0,24.9,205,2025-03-24,2,0.49999999999999994,0.8660254037844387,0.989932495087353,0.141540295217043,-0.4226182617406993,-0.90630778703665,1.14814,4.1105599999999995,82.981875875,103.93424607250519,1.8850619510765299,21.268903837884885,0.8173216198105929,147.08314560960898,1.428862000772705,16.121660338370848,0.5001017002704468
2025-03-24 03:00:00,0.000832,3.917781,3.918613,45505.96354158333,16.6,54,0.0,100,0.0,32.1,225,2025-03-24,3,0.7071067811865475,0.7071067811865476,0.989932495087353,0.141540295217043,-0.7071067811865475,-0.7071067811865477,1.078272,4.189627,82.85553054166665,104.03608600480938,2.605944251347708,21.76975156791892,2.970277559438479,147.81303436993235,1.9752850641096233,16.501298943462956,0.6913497724383681
2025-03-24 04:00:00,0.000564,6.766154,6.766718,46071.711588750004,15.5,59,0.1,100,0.0,26.3,229,2025-03-24,4,0.8660254037844386,0.5000000000000001,0.989932495087353,0.141540295217043,-0.7547095802227717,-0.6560590289905076,3.918613,2.7448330000000003,82.84423829166666,104.04501009872297,2.2471436055821172,22.620683922588302,5.129118549458297,149.65070418356353,1.703317021736067,17.14629891607434,0.5961609576076233
2025-03-24 05:00:00,0.000384,2.624172,2.624556,47981.157552083336,14.9,62,0.3,100,0.0,17.1,213,2025-03-24,5,0.9659258262890683,0.25881904510252074,0.989932495087353,0.141540295217043,-0.5446390350150271,-0.838670567945424,6.766718,1.180269,83.01181683333333,103.91354585762829,2.5317181499588344,24.755702658248815,1.9893926219020903,155.85299021026873,1.9190222682479303,18.764626176131184,0.6716577938867756
2025-03-24 06:00:00,0.47518,0.809199,1.284379,50655.76041675,15.1,71,0.5,72,0.0,21.7,185,2025-03-24,6,1.0,6.123233995736766e-17,0.989932495087353,0.141540295217043,-0.08715574274765794,-0.9961946980917455,2.624556,2.759069,83.07199545833332,103.86450158541763,4.406346426617887,16.869837073290405,0.9735490903322256,164.54066836040022,3.3399756266043723,12.787202637815419,0.9351931754492243
2025-03-24 07:00:00,25.121537,1.108055,26.229592,54799.79980483333,16.2,58,0.0,5,5.0,21.0,207,2025-03-24,7,0.9659258262890683,-0.25881904510252063,0.989932495087353,0.141540295217043,-0.45399049973954625,-0.8910065241883681,1.284379,36.202991,83.01055004166666,103.91450400861494,31.23132539497566,32.51214007176424,19.88182260172848,178.00138842495556,23.673096825896632,24.643944187517842,2.663223392913371
2025-03-24 08:00:00,103.715076,1.829346,105.544422,57346.471028583335,18.0,51,0.0,0,111.0,26.5,216,2025-03-24,8,0.8660254037844387,-0.49999999999999983,0.989932495087353,0.141540295217043,-0.587785252292473,-0.8090169943749475,26.229592,119.324016,82.59499174999999,104.12954732097526,89.44271420904559,83.55137264455455,80.00183437111674,186.2735174346203,67.79686763413413,63.33127747659755,6.779686763413413
2025-03-24 09:00:00,182.113444,2.449958,184.563402,54815.65657541667,19.0,49,0.0,0,333.0,24.0,215,2025-03-24,9,0.7071067811865476,-0.7071067811865475,0.989932495087353,0.141540295217043,-0.5735764363510458,-0.819152044288992,105.544422,183.30431900000002,82.020842,103.95607014445855,175.77158055322866,95.46844569440793,139.8975941881025,178.05289458355145,133.23346329537722,72.36432428529454,13.323346329537722
2025-03-24 10:00:00,206.167505,4.359382,210.52688700000002,50442.51692716667,19.8,53,0.0,0,532.0,27.5,236,2025-03-24,10,0.49999999999999994,-0.8660254037844387,0.989932495087353,0.141540295217043,-0.8290375725550414,-0.5591929034707472,184.563402,225.824557,82.07330379166666,104.00970937152404,240.36558908017827,115.87082833247341,159.57770979541496,163.84800821650188,182.19520919929172,87.82916843012924,18.219520919929174
2025-03-24 11:00:00,233.712066,3.981958,237.69402399999998,46106.562825500005,20.4,52,0.0,0,703.0,29.0,242,2025-03-24,11,0.258819045102521,-0.9659258262890682,0.989932495087353,0.141540295217043,-0.882947592858927,-0.46947156278589075,210.52688700000002,257.705128,81.43590087499999,103.13364087904127,258.0825223778353,127.81415655804733,180.17018406763594,149.7639084024096,195.62450405338907,96.88211645368513,19.562450405338907
2025-03-24 12:00:00,249.696401,5.714348,255.410749,44020.52799475,21.2,47,0.0,0,819.0,27.1,236,2025-03-24,12,1.2246467991473532e-16,-1.0,0.989932495087353,0.141540295217043,-0.8290375725550414,-0.5591929034707472,237.69402399999998,268.831669,80.602104875,101.71778449413128,259.9904105053572,121.30315151173595,193.59932103376218,142.98802422949757,197.07066811477955,91.94682629401655,19.707066811477958
2025-03-24 13:00:00,246.399259,4.809032,251.208291,45258.38867175,21.9,43,0.0,0,868.0,27.0,237,2025-03-24,13,-0.2588190451025208,-0.9659258262890683,0.989932495087353,0.141540295217043,-0.8386705679454242,-0.544639035015027,255.410749,262.62462899999997,80.04289987499999,100.66946881829773,250.94752133244572,127.61652588851113,190.41389121666037,147.00885861150968,190.21622987788598,96.73231397439459,19.0216229877886
2025-03-24 14:00:00,223.332367,5.495542,228.827909,46380.35579425,22.1,43,0.0,0,849.0,28.1,235,2025-03-24,14,-0.4999999999999998,-0.8660254037844388,0.989932495087353,0.141540295217043,-0.8191520442889916,-0.5735764363510464,251.208291,228.67627299999998,79.567219125,99.79237961586226,232.35719312405615,127.64864007808576,173.44973925108968,150.65324611444612,176.12490861192384,96.75665627526304,17.612490861192384
2025-03-24 15:00:00,180.058193,6.086658,186.144851,49587.430013000005,21.7,46,0.0,0,760.0,29.0,234,2025-03-24,15,-0.7071067811865471,-0.7071067811865479,0.989932495087353,0.141540295217043,-0.8090169943749473,-0.5877852522924732,228.827909,175.833631,79.57353729166665,99.80223494764165,197.43835258286487,93.21053596730387,141.0963199811564,161.0705043116016,149.65670456597417,70.65284662887503,14.965670456597417
2025-03-24 16:00:00,127.982673,6.252001,134.234674,54491.50065083333,21.2,47,0.0,0,608.0,28.8,230,2025-03-24,16,-0.8660254037844384,-0.5000000000000004,0.989932495087353,0.141540295217043,-0.7660444431189779,-0.6427876096865395,186.144851,140.79323300000001,80.00317145833333,100.25580098686017,144.41221251453516,52.127486129278594,101.74881772727744,176.99996729462873,109.46331116157283,39.512220849503834,10.946331116157284
2025-03-24 17:00:00,56.282131,5.574322,61.856453,57650.731770833336,20.5,49,0.0,0,412.0,27.5,230,2025-03-24,17,-0.9659258262890683,-0.25881904510252063,0.989932495087353,0.141540295217043,-0.7660444431189779,-0.6427876096865395,134.234674,51.997088999999995,79.72989816666667,100.09170176514213,65.00209849006957,19.517703372855507,46.88670053724646,187.26182094588478,49.27107485772733,14.794264281818444,4.9271074857727335
2025-03-24 18:00:00,9.619095,2.630743,12.249838,60559.968424499995,19.4,47,0.0,0,199.0,31.2,230,2025-03-24,18,-1.0,-1.8369701987210297e-16,0.989932495087353,0.141540295217043,-0.7660444431189779,-0.6427876096865395,61.856453,9.118439,80.140705,99.9931133662012,16.052619135658993,18.387585720791453,9.28528000038706,196.71163947539995,12.167757925791758,13.937644069143408,1.2167757925791758
2025-03-24 19:00:00,2.983744,2.30677,5.290514,61177.9847005,18.3,47,0.0,0,31.0,31.5,227,2025-03-24,19,-0.9659258262890684,0.2588190451025203,0.989932495087353,0.141540295217043,-0.7313537016191701,-0.6819983600624989,12.249838,3.705889,80.27117995833333,99.8984096057416,3.2528415650437026,22.23148522899024,4.010167631275429,198.71908759727282,2.465628094700357,16.85128939465513,0.24656280947003573
2025-03-24 20:00:00,2.962208,2.711674,5.673882,59386.90852866666,18.6,44,0.0,0,0.0,32.7,226,2025-03-24,20,-0.8660254037844386,0.5000000000000001,0.989932495087353,0.141540295217043,-0.7193398003386509,-0.6946583704589975,5.290514,3.8419939999999997,80.337206,99.84611494954422,3.2266676380429686,20.23059928059947,4.300757533214409,192.90129179333505,2.4457884657263653,15.334633722992507,0.24457884657263654
2025-03-24 21:00:00,2.167848,2.690259,4.858107,57897.519856750005,18.9,43,0.0,0,0.0,32.6,227,2025-03-24,21,-0.7071067811865477,0.7071067811865474,0.989932495087353,0.141540295217043,-0.7313537016191701,-0.6819983600624989,5.673882,2.987156,80.41353466666666,99.78577664789451,3.580019125082586,21.56337802749416,3.682406556465512,188.06344106304493,2.7136260890252193,16.344869437414378,0.27136260890252195
2025-03-24 22:00:00,0.523212,3.422512,3.9457240000000002,57602.053059916674,19.2,45,0.0,0,0.0,34.7,228,2025-03-24,22,-0.5000000000000004,0.8660254037844384,0.989932495087353,0.141540295217043,-0.743144825477394,-0.6691306063588585,4.858107,1.999634,80.49149095833333,99.72336972022356,4.546628705479158,21.213865003761782,2.990827482310152,187.10370215419644,3.4463084808281814,16.079941338843845,0.3446308480828182
2025-03-24 23:00:00,0.016496,3.206925,3.223421,56192.00976558333,18.8,47,0.0,0,0.0,34.0,227,2025-03-24,23,-0.25881904510252157,0.9659258262890681,0.989932495087353,0.141540295217043,-0.7313537016191701,-0.6819983600624989,3.9457240000000002,1.260208,80.57257804166666,99.65754095682466,4.025283697605204,17.78146295610289,2.4433275398521723,182.5235820620698,3.0511331017812373,13.478207823150438,0.30511331017812376
