subject_id,seed,date,mode,analysis_type,total_curtailment_mwh,daily_curtailment_mwh,total_unserved_mwh,max_line_loading,mean_line_loading,final_soc_mwh,min_soc_mwh,max_soc_mwh,total_charge_mwh,total_discharge_mwh,ess_utilization_pct
2025-05-14,,2025-05-14,Rolling_Greedy,main_all_valid_may,265.6245321740089,265.6245321740089,2125.999252592885,1.4865557353326004,0.2518560868809851,378.5639961509975,179.83949389570253,378.5639961509975,324.4676578834426,104.19626489635914,107.16598069495042
2025-05-14,,2025-05-14,Stochastic_Proposed,main_all_valid_may,277.0909876627471,277.0909876627471,2141.5048789779826,1.1890697442345874,0.2345159879813694,129.57148,129.57148,235.0,57.89473684210527,100.15709399999999,39.51295771052632
2025-05-14,,2025-05-14,SVR_ResidualQuantile,main_all_valid_may,186.2413787904363,186.2413787904363,2081.942332568855,1.1890697442345874,0.23065197549450864,129.57148,129.57148,235.0,105.26315789473685,142.90709399999997,62.04256297368421
2025-05-15,,2025-05-15,Heuristic_Rule,main_all_valid_may,0.0,0.0,2778.1751952706063,2.0859104191233167,0.2936458199048853,0.0,0.0,400.0,231.57894736842104,380.0,152.89473684210526
2025-05-15,,2025-05-15,Deterministic_Opt,main_all_valid_may,0.0,0.0,2761.161645104383,1.3088090888514685,0.29153958277338504,0.0,0.0,199.5,210.0,360.525,142.63125
2025-05-15,,2025-05-15,Rolling_Greedy,main_all_valid_may,0.0,0.0,2924.2315072082624,1.6830985129108893,0.30884823071509077,281.9483983743663,0.0,281.9483983743663,326.100959946558,197.45513789612053,130.88902446066965
2025-05-15,,2025-05-15,Stochastic_Proposed,main_all_valid_may,0.0,0.0,3044.970573104383,1.2356185659214542,0.29249794073230917,99.24624,99.24624,180.0,0.0,76.716072,19.179018
2025-05-15,,2025-05-15,SVR_ResidualQuantile,main_all_valid_may,0.0,0.0,3021.3995911043835,1.2356185659214542,0.2909747979042867,74.43468,74.43468,180.0,0.0,100.28705399999998,25.071763499999992
2025-05-16,,2025-05-16,Heuristic_Rule,main_all_valid_may,0.0,0.0,3183.617955645664,2.3014409786997487,0.32553522369698884,0.0,0.0,400.0,231.57894736842104,380.0,152.89473684210526
2025-05-16,,2025-05-16,Deterministic_Opt,main_all_valid_may,0.0,0.0,3163.470785549759,1.5148590384208338,0.3198881789745595,0.0,0.0,199.5,210.0,360.525,142.63125
2025-05-16,,2025-05-16,Rolling_Greedy,main_all_valid_may,0.0,0.0,3523.995785549759,1.4588075726688468,0.3447860367340434,400.0,189.6619405223527,400.0,231.57894736842098,0.0,57.894736842105246
2025-05-16,,2025-05-16,Stochastic_Proposed,main_all_valid_may,0.0,0.0,3447.2797135497594,1.2843076705767547,0.3237000522491141,99.24624,99.24624,180.0,0.0,76.716072,19.179018
2025-05-16,,2025-05-16,SVR_ResidualQuantile,main_all_valid_may,0.0,0.0,3423.7087315497592,1.2843076705767547,0.32184796421472034,74.43468,74.43468,180.0,0.0,100.28705399999998,25.071763499999992
2025-05-17,,2025-05-17,Heuristic_Rule,main_all_valid_may,416.20439445502933,416.20439445502933,1715.3430170503693,1.0831824009039668,0.2150596328291463,0.0,0.0,400.0,231.57894736842104,380.0,152.89473684210526
2025-05-17,,2025-05-17,Deterministic_Opt,main_all_valid_may,527.5422189209089,527.5422189209089,1779.6592337507373,1.110791576348203,0.21968400359086235,0.0,0.0,199.5,210.0,360.525,142.63125
2025-05-17,,2025-05-17,Rolling_Greedy,main_all_valid_may,401.3249747532076,401.3249747532076,1861.7347353560376,1.2450755621474345,0.2263308525773693,329.7175784347996,179.75452148391034,359.4699448807731,293.0414832566079,122.23823912602901,103.81993059565924
2025-05-17,,2025-05-17,Stochastic_Proposed,main_all_valid_may,416.3635778071988,416.3635778071988,1910.8362744820668,1.0831824009039668,0.21559301646877915,158.014,158.014,235.0,57.89473684210527,73.13669999999999,32.75785921052632
2025-05-17,,2025-05-17,SVR_ResidualQuantile,main_all_valid_may,325.21676931371826,325.21676931371826,1855.2511320281587,1.0831824009039668,0.212084182922916,158.014,135.0,235.0,105.26315789473685,115.8867,55.28746447368421
2025-05-18,,2025-05-18,Heuristic_Rule,main_all_valid_may,346.32924425531706,346.32924425531706,1536.931487407246,1.0708699111346591,0.19420194217897882,0.0,0.0,400.0,231.57894736842104,380.0,152.89473684210526
2025-05-18,,2025-05-18,Deterministic_Opt,main_all_valid_may,398.9137586628611,398.9137586628611,1636.960995574994,1.0848677899798447,0.19991900158022388,0.0,0.0,199.5,210.0,360.525,142.63125
2025-05-18,,2025-05-18,Rolling_Greedy,main_all_valid_may,330.1954913950544,330.1954913950544,1673.4756600181552,1.1877310714683968,0.19993581706927355,297.12175395982746,139.37613624487588,344.7541726021744,267.50928108461335,130.16145991702743,99.41768525041017
2025-05-18,,2025-05-18,Stochastic_Proposed,main_all_valid_may,339.9493111402665,339.9493111402665,1803.6371199351831,1.0848677899798447,0.20126947583286478,235.0,180.0,235.0,57.89473684210527,0.0,14.473684210526317
2025-05-18,,2025-05-18,SVR_ResidualQuantile,main_all_valid_may,267.1911685234817,267.1911685234817,1760.8871199351831,1.0848677899798447,0.19849021597691197,235.0,135.0,235.0,105.26315789473684,42.75,37.003289473684205
2025-05-19,,2025-05-19,Heuristic_Rule,main_all_valid_may,556.3890271659071,556.3890271659071,1845.601063110373,1.1829830241219286,0.22621291034484367,0.0,0.0,400.0,231.57894736842104,380.0,152.89473684210526
2025-05-19,,2025-05-19,Deterministic_Opt,main_all_valid_may,676.759722978065,676.759722978065,1895.168596155032,1.214206546123965,0.23326366765380538,0.0,0.0,199.5,210.0,360.525,142.63125
2025-05-19,,2025-05-19,Rolling_Greedy,main_all_valid_may,538.4841501920663,538.4841501920663,2045.7040131759286,1.4738337645995834,0.24609262559093717,400.0,132.71798053600565,400.0,353.31318070459065,109.86514558589309,115.79458157262094
2025-05-19,,2025-05-19,Stochastic_Proposed,main_all_valid_may,569.9733114922872,569.9733114922872,2050.8627328615676,1.1829830241219286,0.22800059777213924,129.57148,129.57148,235.0,57.89473684210527,100.15709399999999,39.51295771052632
2025-05-19,,2025-05-19,SVR_ResidualQuantile,main_all_valid_may,481.59204799428585,481.59204799428585,1977.7734486081465,1.1829830241219286,0.22404395994435078,129.57148,129.57148,235.0,105.26315789473686,142.907094,62.04256297368421
2025-05-20,,2025-05-20,Heuristic_Rule,main_all_valid_may,102.19435433317918,102.19435433317918,2333.8135466564763,1.271398733782845,0.2652169956297706,0.0,0.0,400.0,231.57894736842104,380.0,152.89473684210526
2025-05-20,,2025-05-20,Deterministic_Opt,main_all_valid_may,213.21519471646243,213.21519471646243,2403.4815335702424,1.3331858774322685,0.2703021949547084,0.0,0.0,199.5,210.0,360.525,142.63125
2025-05-20,,2025-05-20,Rolling_Greedy,main_all_valid_may,86.05067572474157,86.05067572474157,2586.8659456918913,1.6431740716176193,0.28684597150419316,400.0,157.72499046199118,400.0,308.3684210505314,69.30249999810461,94.417730262159
2025-05-20,,2025-05-20,Stochastic_Proposed,main_all_valid_may,116.89064152559493,116.89064152559493,2563.3424250069947,1.271398733782845,0.2687613395879387,129.57148,129.57148,235.0,57.89473684210527,100.15709399999999,39.51295771052632
2025-05-20,,2025-05-20,SVR_ResidualQuantile,main_all_valid_may,35.142949679936116,35.142949679936116,2474.6111895540353,1.271398733782845,0.2641014909387713,129.57148,129.57148,235.0,105.26315789473685,142.907094,62.04256297368421
2025-05-21,,2025-05-21,Heuristic_Rule,main_all_valid_may,0.0,0.0,3151.1771264713066,2.2284552113513336,0.3243306516183913,0.0,0.0,400.0,231.57894736842104,380.0,152.89473684210526
2025-05-21,,2025-05-21,Deterministic_Opt,main_all_valid_may,0.0,0.0,3162.3910481404855,1.4294385864049586,0.32086773578052735,0.0,0.0,199.5,210.0,360.525,142.63125
2025-05-21,,2025-05-21,Rolling_Greedy,main_all_valid_may,0.0,0.0,3522.9160481404856,1.4399467766354048,0.3450629207214386,400.0,196.51201641740266,400.0,231.578947368421,0.0,57.89473684210525
2025-05-21,,2025-05-21,Stochastic_Proposed,main_all_valid_may,0.0,0.0,3446.199976140485,1.309709510949903,0.3239769362365094,99.24624,99.24624,180.0,0.0,76.716072,19.179018
2025-05-21,,2025-05-21,SVR_ResidualQuantile,main_all_valid_may,0.0,0.0,3422.6289941404852,1.309709510949903,0.32235807286968143,74.43468,74.43468,180.0,0.0,100.28705399999998,25.071763499999992
2025-05-22,,2025-05-22,Heuristic_Rule,main_all_valid_may,156.07268598691388,156.07268598691388,2277.736173401218,1.2655217647158687,0.2662935766683127,0.0,0.0,400.0,231.57894736842104,380.0,152.89473684210526
2025-05-22,,2025-05-22,Deterministic_Opt,main_all_valid_may,288.8444566320977,288.8444566320977,2374.502871245742,1.3427470919853932,0.2738954705542059,0.0,0.0,199.5,210.0,360.525,142.63125
2025-05-22,,2025-05-22,Rolling_Greedy,main_all_valid_may,163.96883075888672,163.96883075888672,2510.863949727406,1.661630812164772,0.29082867789839034,400.0,200.62556497719908,400.0,341.59367938518005,99.28829564512495,110.22049375757625
2025-05-22,,2025-05-22,Stochastic_Proposed,main_all_valid_may,163.14691516393515,163.14691516393515,2509.1732357775795,1.2655217647158687,0.2699981466823331,129.57148,129.57148,235.0,57.894736842105274,100.15709399999999,39.51295771052632
2025-05-22,,2025-05-22,SVR_ResidualQuantile,main_all_valid_may,81.81114558801379,81.81114558801379,2419.9086678622707,1.2655217647158687,0.26530191571241374,129.57148,129.57148,235.0,105.26315789473685,142.907094,62.04256297368421
2025-05-23,,2025-05-23,Heuristic_Rule,main_all_valid_may,0.0,0.0,2874.525965218701,2.052559263090571,0.29812485200087574,0.0,0.0,400.0,231.57894736842104,380.0,152.89473684210526
2025-05-23,,2025-05-23,Deterministic_Opt,main_all_valid_may,0.0,0.0,2840.8440179259724,1.2872036100181086,0.29344536732283505,0.0,0.0,199.5,210.0,360.525,142.63125
2025-05-23,,2025-05-23,Rolling_Greedy,main_all_valid_may,0.0,0.0,3115.7622792764228,1.5057899575837024,0.3175959495529738,391.9436573198563,157.09730575309712,391.9436573198563,317.9536987295436,85.60673864954956,100.89010934477326
2025-05-23,,2025-05-23,Stochastic_Proposed,main_all_valid_may,0.0,0.0,3124.6529459259727,1.1812428400738262,0.29596256572966445,99.24624,99.24624,180.0,0.0,76.716072,19.179018
2025-05-23,,2025-05-23,SVR_ResidualQuantile,main_all_valid_may,0.0,0.0,3101.081963925973,1.1812428400738262,0.29435058367364214,74.43468,74.43468,180.0,0.0,100.28705399999998,25.071763499999992
2025-05-24,,2025-05-24,Heuristic_Rule,main_all_valid_may,5.701750407337702,5.701750407337702,2067.347374132353,1.7386754152332617,0.23842767854326552,0.0,0.0,400.0,231.57894736842104,380.0,152.89473684210526
2025-05-24,,2025-05-24,Deterministic_Opt,main_all_valid_may,5.515268141498876,5.515268141498876,1997.5355800763211,1.0425040859235055,0.23149265534249594,0.0,0.0,199.5,210.0,360.525,142.63125
2025-05-24,,2025-05-24,Rolling_Greedy,main_all_valid_may,0.0,0.0,2151.382434542952,1.09402080099057,0.2274679310451274,17.133607794518955,0.0,185.1496713571533,23.77990725563917,176.18443889342132,49.991086537265126
