subject_id,seed,date,hour,mode,analysis_type,actual_renewable_raw_mwh,forecast_renewable_raw_mwh,sigma_u_raw_mwh,actual_renewable_scaled_mw,forecast_renewable_scaled_mw,sigma_u_scaled_mw,sigma_heuristic_scaled_mw,total_load_raw_mw,total_load_scaled_mw,forecast_renewable_mw,actual_renewable_mw,sigma_u_mw,total_load_mw,ess_charge_mw,ess_discharge_mw,ess_soc_mwh,soc_total_mwh,soc_percent,curtailment_mw,curtailment_mwh,unserved_energy_mw,risk_score,line_overload_count,max_line_flow_before_mw,max_line_flow_after_mw,max_line_loading,mean_line_loading
2025-05-01,,2025-05-01,22,Heuristic_Rule,main_all_valid_may,9.910350000000001,25.1273256292656,21.213865003761782,7.511966660443664,19.046313439298793,16.079941338843845,6.666209703754577,52308.13606775,169.90793541475261,19.046313439298793,7.511966660443664,16.079941338843845,169.90793541475267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.8125403796535,2.3389064939877713,1,83.28663154959112,83.28663154959112,1.041082894369889,0.2945250245254159
2025-05-01,,2025-05-01,23,Heuristic_Rule,main_all_valid_may,9.708687999999999,25.219980637646906,17.78146295610289,7.3591084646505385,19.116545200425644,13.478207823150438,6.690790820148975,50841.817708333336,165.1450219592522,19.116545200425644,7.3591084646505385,13.478207823150438,165.14502195925223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0598095419363,2.311234277575131,1,80.92247988990016,80.92247988990016,1.011530998623752,0.286166022611783
2025-05-01,,2025-05-01,0,Deterministic_Opt,main_all_valid_may,7.101867,29.438591770104903,19.891061941604,5.383158832019562,22.31421896375398,15.077267114294557,7.698405542495123,50248.04687508333,163.2163281848012,22.31421896375398,5.383158832019562,15.077267114294557,163.2163281848012,0.0,0.0,180.0,180.0,45.0,0.0,0.0,128.45423027951742,2.210713168861987,1,80.94121411232243,80.94121411232243,1.0117651764040303,0.2861895157873679
2025-05-01,,2025-05-01,1,Deterministic_Opt,main_all_valid_may,4.474607,29.601362531237474,20.972049730901364,3.3917165995739644,22.43759790909122,15.89664728084251,7.853159268181926,48018.69433599999,155.9749176566822,22.43759790909122,3.3917165995739644,15.89664728084251,155.9749176566822,0.0,0.0,180.0,180.0,45.0,0.0,0.0,124.50771587890546,2.096167815868374,0,78.24384467820126,78.24384467820126,0.9780480584775157,0.27661306163082855
2025-05-01,,2025-05-01,2,Deterministic_Opt,main_all_valid_may,5.610889,29.647091783623786,21.268903837884885,4.253009339069769,22.47226031953414,16.121660338370848,7.865291111836949,47808.088541666664,155.29082530716295,22.47226031953414,4.253009339069769,16.121660338370848,155.290825307163,0.0,0.0,180.0,180.0,45.0,0.0,0.0,123.0854674128039,2.0830974574476393,0,77.4538704369505,77.4538704369505,0.9681733804618812,0.2738396513423256
2025-05-01,,2025-05-01,3,Deterministic_Opt,main_all_valid_may,11.250837,29.973057095225204,21.76975156791892,8.52804516955365,22.71933943916271,16.501298943462956,7.951768803706948,47765.81673183333,155.15351749092332,22.71933943916271,8.52804516955365,16.501298943462956,155.15351749092335,0.0,0.0,180.0,180.0,45.0,0.0,0.0,118.6978391730035,2.072214782926905,0,75.20340662942756,75.20340662942756,0.9400425828678445,0.265978190580884
2025-05-01,,2025-05-01,4,Deterministic_Opt,main_all_valid_may,9.630323,32.42638614604833,22.620683922588302,7.299708416484162,24.578943392290622,17.14629891607434,3.9940783012472263,47423.37760408333,154.0412024750361,24.578943392290622,7.299708416484162,17.14629891607434,154.04120247503613,0.0,0.0,180.0,180.0,45.0,0.0,0.0,119.01407761304547,2.023658303313629,0,75.25947859467216,75.25947859467216,0.940743482433402,0.2661498110387114
2025-05-01,,2025-05-01,5,Deterministic_Opt,main_all_valid_may,7.8179940000000006,34.56336127879308,24.755702658248815,5.925977415484681,26.198753585813126,18.764626176131184,3.602328618049305,47280.57226558333,153.5773404058675,26.198753585813126,5.925977415484681,18.764626176131184,153.5773404058675,0.0,0.0,180.0,180.0,45.0,0.0,0.0,120.00744171732666,1.9733752477660274,0,75.72217769155921,75.72217769155921,0.9465272211444902,0.267755443421402
2025-05-01,,2025-05-01,6,Deterministic_Opt,main_all_valid_may,18.844183,37.680103189202725,16.869837073290405,14.283741183641272,28.561219222264384,12.787202637815419,3.9271676430613534,46435.63020825,150.83278915057792,28.561219222264384,14.283741183641272,12.787202637815419,150.83278915057795,0.0,0.0,180.0,180.0,45.0,0.0,0.0,109.39914591983265,1.9955379710584926,0,70.0529007980815,70.0529007980815,0.8756612599760187,0.2478990298478918
2025-05-01,,2025-05-01,7,Deterministic_Opt,main_all_valid_may,57.833993,51.09232018297161,32.51214007176424,43.83770777584366,38.72757327634197,24.643944187517842,4.550489859970182,45526.41764316667,147.87947363602063,38.72757327634197,43.83770777584366,24.643944187517842,147.8794736360207,0.0,0.0,180.0,180.0,45.0,0.0,0.0,77.42346060569332,1.7930198682212497,0,53.4675449633348,53.4675449633348,0.668344312041685,0.1909189914301172
2025-05-01,,2025-05-01,8,Deterministic_Opt,main_all_valid_may,108.525551,72.5574118531776,83.55137264455455,82.26150649757864,54.997942434843374,63.33127747659755,11.274578199142892,45823.946939999994,148.84591198291332,54.997942434843374,82.26150649757864,63.33127747659755,148.84591198291335,0.0,95.0,80.0,80.0,20.0,27.420502165859546,27.420502165859546,0.0,3.7983514612913494,0,33.606311601204524,23.780944523094867,0.29726180653868584,0.11089759874861796
2025-05-01,,2025-05-01,9,Deterministic_Opt,main_all_valid_may,117.078487,88.14376150877996,95.46844569440793,88.74456411722966,66.81227179464425,72.36432428529454,18.206344064040554,47807.03841166667,155.28741426189103,66.81227179464425,88.74456411722966,72.36432428529454,155.2874142618911,0.0,76.0,0.0,0.0,0.0,23.665217097927908,23.665217097927908,0.0,4.946683437838611,0,29.138203647155645,24.152790611464322,0.30190988264330404,0.11270395451993323
2025-05-01,,2025-05-01,10,Deterministic_Opt,main_all_valid_may,86.877734,98.31613365442583,115.87082833247341,65.85263298903601,74.52284916231719,87.82916843012924,23.10208324031833,49466.33789066667,160.67717138010508,74.52284916231719,65.85263298903601,87.82916843012924,160.6771713801051,35.0,0.0,33.25,33.25,8.3125,0.0,0.0,65.90264754265019,6.72201947114825,0,67.24690628726468,67.24690628726468,0.8405863285908085,0.2325445238545635
2025-05-01,,2025-05-01,11,Deterministic_Opt,main_all_valid_may,41.030930999999995,87.4001311356192,127.81415655804733,31.1011201137159,66.24860587256512,96.88211645368513,23.021390540716382,49559.77311191667,160.9806688229703,66.24860587256512,31.1011201137159,96.88211645368513,160.98066882297033,35.0,0.0,66.5,66.5,16.625,0.0,0.0,100.90302832111978,6.898724371687986,1,85.1241108006187,85.1241108006187,1.0640513850077338,0.29379387228442505
2025-05-01,,2025-05-01,12,Deterministic_Opt,main_all_valid_may,45.353411,75.68596850878352,121.30315151173595,34.37752565443188,57.3693635544023,91.94682629401655,19.935853835154802,51245.2122395,166.45533307145388,57.3693635544023,34.37752565443188,91.94682629401655,166.4553330714539,35.0,0.0,99.75,99.75,24.9375,0.0,0.0,102.11584746416032,5.7088035898362515,1,86.26034230645152,86.26034230645152,1.078254278830644,0.2978805272722491
2025-05-01,,2025-05-01,13,Deterministic_Opt,main_all_valid_may,39.091513,68.40691689699038,127.61652588851113,29.631056659179553,51.85190019262004,96.73231397439459,18.148165067417015,53416.087565,173.50679719016762,51.85190019262004,29.631056659179553,96.73231397439459,173.50679719016765,35.0,0.0,133.0,133.0,33.25,0.0,0.0,112.6445170367579,5.641115393705834,2,92.29632895174036,92.29632895174036,1.1537041118967546,0.3191110906483675
2025-05-01,,2025-05-01,14,Deterministic_Opt,main_all_valid_may,12.561269,62.718160262876566,127.64864007808576,9.521342227152877,47.53986780477898,96.75665627526304,16.638953731672643,54547.30468741667,177.18123065739516,47.53986780477898,9.521342227152877,96.75665627526304,177.1812306573952,35.0,0.0,166.25,166.25,41.5625,0.0,0.0,135.76726691191118,5.317042753300725,2,104.43531361673004,104.43531361673004,1.3054414202091256,0.36157952445050656
2025-05-01,,2025-05-01,15,Deterministic_Opt,main_all_valid_may,10.066899,41.35334809549928,93.21053596730387,7.630629560212672,31.345509713694476,70.65284662887503,10.970928399793065,54735.664713666665,177.79306402751092,31.345509713694476,7.630629560212672,70.65284662887503,177.79306402751092,35.0,0.0,199.5,199.5,49.875,0.0,0.0,138.15968294234628,2.9973466547231307,2,105.71319270237348,105.71319270237348,1.3214149087796685,0.3660550965677456
2025-05-01,,2025-05-01,16,Deterministic_Opt,main_all_valid_may,5.410426,36.53767636191485,52.127486129278594,4.1010599757624675,27.69526875244415,39.512220849503834,9.693344063355452,54390.745442583335,176.67269297933163,27.69526875244415,4.1010599757624675,39.512220849503834,176.67269297933169,0.0,95.0,99.5,99.5,24.875,0.0,0.0,45.77054826728951,1.9467015866892046,0,38.43195940154263,38.43195940154263,0.4803994925192828,0.16369595451059898
2025-05-01,,2025-05-01,17,Deterministic_Opt,main_all_valid_may,2.997663,29.256984936553586,19.517703372855507,2.272204767263067,22.17656242498933,14.794264281818444,7.761796848746266,53861.93652341667,174.95500929876343,22.17656242498933,2.272204767263067,14.794264281818444,174.95500929876346,0.0,94.52499999999999,0.0,0.0,0.0,0.0,0.0,46.66590285772297,2.3904993920048963,0,38.734187289089334,38.734187289089334,0.48417734111361665,0.16431032121943628
2025-05-01,,2025-05-01,18,Deterministic_Opt,main_all_valid_may,1.5992819999999999,27.65826875899668,18.387585720791453,1.2122430655473988,20.964748248363943,13.937644069143408,7.337661886927379,54792.945638000005,177.97912463535826,20.964748248363943,1.2122430655473988,13.937644069143408,177.97912463535832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.73063913544644,2.4716561162909687,2,90.63754945091212,90.63754945091212,1.1329693681364015,0.3203694104965223
2025-05-01,,2025-05-01,19,Deterministic_Opt,main_all_valid_may,1.17639,24.703985518711,22.23148522899024,0.8916942852350646,18.72542499474187,16.85128939465513,6.5538987481596545,55337.451822916664,179.7477963689472,18.72542499474187,0.8916942852350646,16.85128939465513,179.74779636894723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.50149873730166,2.4821864717587845,2,91.70786984030721,91.70786984030721,1.1463483730038402,0.32414534799802974
2025-05-01,,2025-05-01,20,Deterministic_Opt,main_all_valid_may,2.970764,24.584340585809723,20.23059928059947,2.2518155387091534,18.634735084996464,15.334633722992507,6.522157279748762,54559.588541666664,177.2211312249063,18.634735084996464,2.2518155387091534,15.334633722992507,177.2211312249063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.06951206571398,2.471047212929469,2,89.71876966701056,89.71876966701056,1.1214846208376321,0.31714461302784236
2025-05-01,,2025-05-01,21,Deterministic_Opt,main_all_valid_may,8.996212000000002,25.032548413172936,21.56337802749416,6.8190573102143945,18.97447306156665,16.344869437414378,6.641065571548326,53015.58658841666,172.20588495780035,18.97447306156665,6.8190573102143945,16.344869437414378,172.20588495780038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.38976835518193,2.3700885211666107,1,84.81821591985855,84.81821591985855,1.0602276989982318,0.29992317173873556
2025-05-01,,2025-05-01,22,Deterministic_Opt,main_all_valid_may,9.910350000000001,25.1273256292656,21.213865003761782,7.511966660443664,19.046313439298793,16.079941338843845,6.666209703754577,52308.13606775,169.90793541475261,19.046313439298793,7.511966660443664,16.079941338843845,169.90793541475267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.8125403796535,2.3389064939877713,1,83.28663154959112,83.28663154959112,1.041082894369889,0.2945250245254159
2025-05-01,,2025-05-01,23,Deterministic_Opt,main_all_valid_may,9.708687999999999,25.219980637646906,17.78146295610289,7.3591084646505385,19.116545200425644,13.478207823150438,6.690790820148975,50841.817708333336,165.1450219592522,19.116545200425644,7.3591084646505385,13.478207823150438,165.14502195925223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0598095419363,2.311234277575131,1,80.92247988990016,80.92247988990016,1.011530998623752,0.286166022611783
2025-05-01,,2025-05-01,0,Rolling_Greedy,main_all_valid_may,7.101867,29.438591770104903,19.891061941604,5.383158832019562,22.31421896375398,15.077267114294557,7.698405542495123,50248.04687508333,163.2163281848012,22.31421896375398,5.383158832019562,15.077267114294557,163.2163281848012,2.1647924583415827,0.0,182.0565528354245,182.0565528354245,45.514138208856124,0.0,0.0,128.45423027951742,2.210713168861987,1,82.08200465488059,82.08200465488059,1.0260250581860073,0.2897430040233981
2025-05-01,,2025-05-01,1,Rolling_Greedy,main_all_valid_may,4.474607,29.601362531237474,20.972049730901364,3.3917165995739644,22.43759790909122,15.89664728084251,7.853159268181926,48018.69433599999,155.9749176566822,22.43759790909122,3.3917165995739644,15.89664728084251,155.9749176566822,0.0,0.0,182.0565528354245,182.0565528354245,45.514138208856124,0.0,0.0,124.50771587890546,2.096167815868374,0,78.24384467820126,78.24384467820126,0.9780480584775157,0.27661306163082855
2025-05-01,,2025-05-01,2,Rolling_Greedy,main_all_valid_may,5.610889,29.647091783623786,21.268903837884885,4.253009339069769,22.47226031953414,16.121660338370848,7.865291111836949,47808.088541666664,155.29082530716295,22.47226031953414,4.253009339069769,16.121660338370848,155.290825307163,0.0,0.0,182.0565528354245,182.0565528354245,45.514138208856124,0.0,0.0,123.0854674128039,2.0830974574476393,0,77.4538704369505,77.4538704369505,0.9681733804618812,0.2738396513423256
2025-05-01,,2025-05-01,3,Rolling_Greedy,main_all_valid_may,11.250837,29.973057095225204,21.76975156791892,8.52804516955365,22.71933943916271,16.501298943462956,7.951768803706948,47765.81673183333,155.15351749092332,22.71933943916271,8.52804516955365,16.501298943462956,155.15351749092335,0.0,0.0,182.0565528354245,182.0565528354245,45.514138208856124,0.0,0.0,118.6978391730035,2.072214782926905,0,75.20340662942756,75.20340662942756,0.9400425828678445,0.265978190580884
2025-05-01,,2025-05-01,4,Rolling_Greedy,main_all_valid_may,9.630323,32.42638614604833,22.620683922588302,7.299708416484162,24.578943392290622,17.14629891607434,3.9940783012472263,47423.37760408333,154.0412024750361,24.578943392290622,7.299708416484162,17.14629891607434,154.04120247503613,0.0,0.0,182.0565528354245,182.0565528354245,45.514138208856124,0.0,0.0,119.01407761304547,2.023658303313629,0,75.25947859467216,75.25947859467216,0.940743482433402,0.2661498110387114
2025-05-01,,2025-05-01,5,Rolling_Greedy,main_all_valid_may,7.8179940000000006,34.56336127879308,24.755702658248815,5.925977415484681,26.198753585813126,18.764626176131184,3.602328618049305,47280.57226558333,153.5773404058675,26.198753585813126,5.925977415484681,18.764626176131184,153.5773404058675,0.0,0.0,182.0565528354245,182.0565528354245,45.514138208856124,0.0,0.0,120.00744171732666,1.9733752477660274,0,75.72217769155921,75.72217769155921,0.9465272211444902,0.267755443421402
2025-05-01,,2025-05-01,6,Rolling_Greedy,main_all_valid_may,18.844183,37.680103189202725,16.869837073290405,14.283741183641272,28.561219222264384,12.787202637815419,3.9271676430613534,46435.63020825,150.83278915057792,28.561219222264384,14.283741183641272,12.787202637815419,150.83278915057795,0.0,0.0,182.0565528354245,182.0565528354245,45.514138208856124,0.0,0.0,109.39914591983265,1.9955379710584926,0,70.0529007980815,70.0529007980815,0.8756612599760187,0.2478990298478918
2025-05-01,,2025-05-01,7,Rolling_Greedy,main_all_valid_may,57.833993,51.09232018297161,32.51214007176424,43.83770777584366,38.72757327634197,24.643944187517842,4.550489859970182,45526.41764316667,147.87947363602063,38.72757327634197,43.83770777584366,24.643944187517842,147.8794736360207,0.0,29.50765055017452,150.9958680457671,150.9958680457671,37.74896701144178,0.0,0.0,47.9158100555188,1.7930198682212497,0,37.91776394343117,37.91776394343117,0.4739720492928896,0.15341414008842152
2025-05-01,,2025-05-01,8,Rolling_Greedy,main_all_valid_may,108.525551,72.5574118531776,83.55137264455455,82.26150649757864,54.997942434843374,63.33127747659755,11.274578199142892,45823.946939999994,148.84591198291332,54.997942434843374,82.26150649757864,63.33127747659755,148.84591198291335,0.0,17.496554408544526,132.57844235256235,132.57844235256235,33.14461058814059,0.0,0.0,22.295586919865784,3.7983514612913494,0,25.148550971690618,25.148550971690618,0.31435688714613275,0.12946108677105028
2025-05-01,,2025-05-01,9,Rolling_Greedy,main_all_valid_may,117.078487,88.14376150877996,95.46844569440793,88.74456411722966,66.81227179464425,72.36432428529454,18.206344064040554,47807.03841166667,155.28741426189103,66.81227179464425,88.74456411722966,72.36432428529454,155.2874142618911,0.0,17.318354241187244,114.34859578289156,114.34859578289156,28.58714894572289,0.0,0.0,21.27276133633379,4.946683437838611,0,25.239181474501937,25.239181474501937,0.3154897684312742,0.13448019174303083
2025-05-01,,2025-05-01,10,Rolling_Greedy,main_all_valid_may,86.877734,98.31613365442583,115.87082833247341,65.85263298903601,74.52284916231719,87.82916843012924,23.10208324031833,49466.33789066667,160.67717138010508,74.52284916231719,65.85263298903601,87.82916843012924,160.6771713801051,0.0,26.230516697811428,86.73752557466901,86.73752557466901,21.684381393667252,0.0,0.0,39.672130844838755,6.72201947114825,0,34.979981993595736,34.979981993595736,0.4372497749199467,0.1544104490722307
2025-05-01,,2025-05-01,11,Rolling_Greedy,main_all_valid_may,41.030930999999995,87.4001311356192,127.81415655804733,31.1011201137159,66.24860587256512,96.88211645368513,23.021390540716382,49559.77311191667,160.9806688229703,66.24860587256512,31.1011201137159,96.88211645368513,160.98066882297033,0.0,37.44035046509338,47.32663034825492,47.32663034825492,11.83165758706373,0.0,0.0,63.46267785602639,6.898724371687986,0,46.949889345003214,46.949889345003214,0.5868736168125401,0.17948212299942382
